StudentID,FirstName,LastName,DateOfBirth,Email,Phone,Address,Department,EnrollmentYear,CGPA,Maths_Marks,Programming_Marks,Data Structures_Marks,Database_Marks,AI_Marks,Maths_Assignment_Status,Programming_Assignment_Status,Data Structures_Assignment_Status,Database_Assignment_Status,AI_Assignment_Status,Semester,Attendance_Percentage,Course,Building_Block,Fees_Status
S00347,Sara,Henderson,2005-02-07,nicholas23@hotmail.com,912.053.7467,"9091 Nathan Forges, Acevedoshire, WI 21312",BBA,2021,3.33,45,73,97,91,72,Submitted,Submitted,Submitted,Pending,Submitted,3,84,BBA,C Block,Pending
S00348,Daniel,Delacruz,2006-09-04,maxwellhorton@yahoo.com,(122)485-3507,"490 Peterson Dale Suite 936, Keithland, TX 35030",EEE,2015,3.84,86,61,93,91,56,Submitted,Submitted,Submitted,Pending,Late,8,79,BCA,C Block,Pending
S00349,Debbie,Bass,1999-10-15,timothy32@yahoo.com,001-039-062-6486x49910,"PSC 7785, Box 8946, APO AP 55249",BBA,2018,3.71,74,74,74,90,66,Submitted,Submitted,Submitted,Pending,Submitted,2,95,BCA,A Block,Paid
S00350,Kimberly,Rogers,2000-06-08,pamela48@mcknight.com,(335)063-1312,"796 Jones Inlet, North Jessicahaven, KS 50374",ME,2023,3.24,88,92,61,49,54,Late,Pending,Pending,Late,Submitted,4,88,B.Arch,D Block,Partial
S00351,Megan,Cohen,2000-02-08,jeffrey45@johnson.com,604-883-3782x557,"6072 Jennifer Stream, Thomasmouth, MS 17585",EEE,2023,2.61,57,50,92,81,84,Submitted,Submitted,Pending,Submitted,Submitted,5,94,BBA,Admin Block,Pending
S00352,Ronald,Cole,2004-08-06,alexa02@gmail.com,212-377-7446,"PSC 7777, Box 0396, APO AA 31561",ME,2021,3.81,80,89,40,76,94,Submitted,Submitted,Submitted,Submitted,Submitted,1,83,B.Tech,Admin Block,Pending
S00353,Joshua,Ross,2005-06-11,stephanie79@wiley-larsen.com,+1-383-389-4424x5015,"785 Caldwell Avenue Suite 369, Yorkfurt, GA 10700",CE,2018,2.99,93,69,43,92,45,Submitted,Submitted,Submitted,Pending,Submitted,2,68,BCA,A Block,Pending
S00354,Emily,Miller,2001-07-03,smithbecky@wood.com,001-128-438-2322x2231,"939 Robinson Parks, Reeveston, MA 29785",EEE,2020,2.9,43,40,57,50,93,Submitted,Submitted,Submitted,Submitted,Submitted,4,72,B.Arch,C Block,Pending
S00355,Grace,Burke,2004-02-16,holtnancy@hotmail.com,001-523-742-9254,"847 Maldonado Overpass, Brookemouth, MN 54885",CSE,2023,3.93,97,43,74,47,50,Late,Submitted,Pending,Submitted,Submitted,7,80,B.Arch,A Block,Paid
S00356,Leslie,Walker,1999-08-18,abigail92@gmail.com,+1-100-851-6244x860,"328 Simon Mountain Apt. 612, Colemanfort, WA 32388",EEE,2022,2.04,80,68,74,79,64,Submitted,Submitted,Pending,Pending,Submitted,6,98,BCA,B Block,Pending
S00357,Paul,Carroll,2005-02-16,seanramirez@griffin.org,(107)964-1576x110,"967 Foster Landing Suite 241, Summersberg, MA 63341",Architecture,2022,2.18,62,56,83,86,42,Late,Submitted,Submitted,Submitted,Submitted,8,61,BBA,C Block,Partial
S00358,Kevin,Golden,2003-01-01,steve95@yahoo.com,+1-803-095-3312,"USNS Scott, FPO AP 54434",EEE,2022,2.07,72,89,77,98,98,Submitted,Submitted,Pending,Late,Submitted,8,94,BBA,D Block,Pending
S00359,Kristy,Steele,2000-11-28,johnsonisabel@robinson.com,(349)458-3167x63281,"318 Hill Valley, Lindsaymouth, TX 69109",ME,2019,3.48,69,68,96,55,52,Submitted,Submitted,Pending,Pending,Pending,1,73,B.Arch,Admin Block,Paid
S00360,Kenneth,Cohen,2000-05-29,smithashley@brown.com,(408)427-8503,"0724 Nichole Track Apt. 826, Ashleyborough, AL 09690",EEE,2019,2.74,54,72,59,45,74,Submitted,Pending,Submitted,Submitted,Submitted,3,73,B.Arch,Admin Block,Paid
S00361,Francisco,Powell,2002-10-22,zschroeder@gmail.com,001-962-323-9685x993,"334 Schaefer Courts, Port Carrie, NV 44867",ME,2023,2.21,72,99,70,70,58,Pending,Submitted,Pending,Submitted,Submitted,7,72,B.Arch,B Block,Paid
S00362,Emily,Harrington,2001-11-14,vincent21@yahoo.com,436.463.1707,"3735 Grant Islands, Port Joanville, GA 66272",Architecture,2023,2.8,40,77,54,98,79,Submitted,Submitted,Submitted,Pending,Pending,7,96,B.Arch,A Block,Paid
S00363,Dawn,Kim,2005-06-19,robert67@cook.info,+1-889-438-9929,"PSC 7346, Box 7979, APO AE 51702",Architecture,2017,2.94,64,77,59,62,87,Submitted,Late,Submitted,Submitted,Pending,8,82,BSc CS,D Block,Paid
S00364,Amanda,Thompson,2004-09-23,wday@yahoo.com,357.533.1978,"9488 Gamble Camp Suite 179, Carlburgh, MD 56584",Architecture,2017,2.18,99,69,47,76,79,Pending,Submitted,Pending,Pending,Submitted,3,97,BSc CS,C Block,Paid
S00365,David,Fisher,2000-09-04,kimberlydiaz@yahoo.com,081.977.1747x8024,"77094 Moreno Isle, South Brad, MT 80049",CSE,2015,2.26,51,69,77,81,46,Late,Submitted,Submitted,Pending,Submitted,4,65,B.Arch,Admin Block,Paid
S00366,Justin,Fischer,1999-07-22,rogersallison@hotmail.com,+1-804-736-6197,"475 Case Wells, Julietown, VA 22950",EEE,2022,3.99,82,98,51,85,42,Submitted,Pending,Submitted,Submitted,Submitted,3,85,B.Arch,A Block,Pending
S00367,Tanner,Nielsen,2001-10-22,vrodriguez@webb.biz,904.718.6998,"2110 Smith Centers, Courtneymouth, NJ 25079",ME,2023,2.52,70,68,58,60,99,Pending,Submitted,Submitted,Late,Submitted,2,61,B.Arch,A Block,Paid
S00368,Anthony,Gill,2005-12-18,sarahhess@silva.com,356.940.1441,"37341 Lisa Junction Suite 880, Cruzmouth, HI 21589",ME,2018,2.91,72,71,57,50,57,Submitted,Submitted,Submitted,Pending,Submitted,8,77,BSc CS,A Block,Pending
S00369,Kathleen,Moore,2003-08-16,huntrobin@munoz-ferguson.org,366-409-5131x749,"0503 Sandra Mills, South Emilyside, LA 36718",Architecture,2023,3.11,54,74,63,77,65,Submitted,Submitted,Submitted,Late,Submitted,6,95,BSc CS,A Block,Partial
S00370,Raymond,Berg,2001-01-02,latasha01@gmail.com,001-435-881-4100x428,"0974 Holland Via, Grantmouth, CA 22376",CSE,2019,3.25,41,61,58,97,68,Submitted,Submitted,Submitted,Pending,Late,8,79,B.Tech,Admin Block,Paid
S00371,Amy,Taylor,2003-07-18,kimberlyvaldez@hotmail.com,743-344-6329x91170,"794 Sharon Fort, Jordanshire, IL 58566",EEE,2018,3.09,46,61,72,89,60,Submitted,Submitted,Submitted,Late,Submitted,5,81,BBA,B Block,Paid
S00372,Courtney,Underwood,2006-11-06,fwilliams@brown.com,039.692.5950,"79398 Shepherd Summit, East Katherinefort, MD 30805",ME,2018,3.44,82,97,95,59,89,Late,Submitted,Submitted,Pending,Submitted,2,95,BSc CS,A Block,Paid
S00373,Angelica,Sawyer,1999-05-22,foxbarbara@martinez.biz,885-198-3330x45454,"228 Schneider Mission Apt. 132, West Margaret, TX 69606",BBA,2023,2.32,66,85,88,99,95,Late,Submitted,Late,Submitted,Pending,7,87,B.Arch,C Block,Paid
S00374,Stacey,Wood,2001-05-23,millerashley@hotmail.com,+1-388-117-0457x0643,"6871 Amy Courts Apt. 674, Robbinschester, CO 92195",CSE,2023,2.69,94,82,70,63,76,Submitted,Submitted,Submitted,Submitted,Submitted,2,72,BSc CS,C Block,Paid
S00375,William,Lee,2006-03-25,lshelton@patrick.com,(891)894-4147,"7649 Young Port Apt. 293, Lake Laura, TX 49722",CSE,2016,3.77,43,63,64,80,40,Submitted,Submitted,Submitted,Submitted,Submitted,2,73,BBA,D Block,Pending
S00376,Scott,Love,2003-09-01,katieevans@yahoo.com,001-082-984-1772x546,"3347 Theresa Knolls, Scottshire, CA 72537",BBA,2018,2.59,74,80,48,53,93,Late,Pending,Submitted,Submitted,Submitted,7,62,B.Tech,D Block,Paid
S00377,Gregory,Adams,2000-07-02,noah52@hotmail.com,(561)571-8409,"Unit 0382 Box 9705, DPO AP 36565",CSE,2022,3.36,49,49,82,57,97,Submitted,Pending,Submitted,Submitted,Pending,5,81,B.Tech,Admin Block,Paid
S00378,Stephanie,Harding,2003-06-25,omclaughlin@gmail.com,845-523-3605x6341,"04179 Reyes Flats Suite 120, Ortegaside, MI 46978",EEE,2015,2.05,99,96,75,90,47,Submitted,Submitted,Submitted,Submitted,Late,8,89,B.Tech,B Block,Pending
S00379,Stephen,Wilson,2005-09-19,cbrowning@martinez.com,001-716-362-4144x09848,"832 David Forges, East Todd, VT 39031",ME,2018,3.71,69,48,69,82,48,Pending,Pending,Pending,Submitted,Late,1,89,B.Arch,D Block,Paid
S00380,Bryan,Smith,2001-04-10,stevenmccarthy@yahoo.com,(216)728-3562,"7732 Clark Junctions, Port Bradley, UT 33656",Architecture,2017,3.44,58,47,49,87,81,Submitted,Submitted,Submitted,Submitted,Submitted,2,73,BSc CS,B Block,Partial
S00381,Kimberly,Sullivan,2004-11-15,brandimoon@brown-graham.org,+1-631-348-1112,"74162 Rachael Fields Apt. 746, Danielfurt, IA 70650",Architecture,2017,3.14,61,49,72,57,96,Submitted,Submitted,Submitted,Submitted,Submitted,1,96,B.Tech,B Block,Partial
S00382,Teresa,Lucas,2006-07-22,davisjulie@yahoo.com,336-044-1443,"92669 Stephens Plain Suite 906, Bakerport, NY 62862",BBA,2020,2.1,69,55,86,92,71,Submitted,Pending,Submitted,Submitted,Pending,4,67,BBA,Admin Block,Paid
S00383,Stacy,Holder,2004-08-11,stephanie06@hotmail.com,819-297-8699,"95664 Dean Knoll Suite 451, East Ashley, DC 82568",Architecture,2021,2.65,48,79,42,65,40,Submitted,Submitted,Submitted,Submitted,Pending,4,81,BSc CS,B Block,Pending
S00384,Stephen,Young,2005-12-20,katherinetrevino@parrish.com,5578394591,"93413 Edwards Lights, Pamelaside, IA 79996",CSE,2018,2.19,61,78,60,72,41,Pending,Submitted,Submitted,Submitted,Submitted,4,60,BCA,D Block,Pending
S00385,Lisa,Warren,2005-03-10,michaelgilbert@goodman.biz,356.549.7921x7322,"54587 Amanda Dale Apt. 719, Dominguezville, DE 58057",ME,2015,2.03,92,73,68,40,82,Submitted,Submitted,Submitted,Submitted,Submitted,3,71,BSc CS,C Block,Paid
S00386,Alan,Mercer,2002-06-14,traciebeasley@foster-jones.com,+1-242-589-3174x662,"Unit 4458 Box 8710, DPO AP 98383",CE,2023,3.09,96,44,56,50,55,Submitted,Submitted,Submitted,Pending,Submitted,6,97,BCA,A Block,Paid
S00387,Kenneth,Walker,2004-11-16,milleramanda@alvarado.net,(745)427-8072,"1808 Foley Groves, Jessicastad, VT 40684",CSE,2021,2.2,50,65,43,92,51,Submitted,Submitted,Submitted,Submitted,Submitted,2,74,B.Tech,D Block,Paid
S00388,Justin,Morgan,1999-05-21,garciajessica@evans.info,023-178-4486x23108,"489 Joseph Prairie, Aliceview, WY 02602",ME,2023,2.51,98,49,88,65,66,Submitted,Pending,Late,Submitted,Submitted,2,96,B.Tech,B Block,Partial
S00389,Craig,Jordan,2004-06-24,james94@gmail.com,222.720.5165x73387,"224 Delgado Mission Suite 572, New Kelly, WY 33138",CSE,2016,2.63,69,81,98,79,65,Pending,Late,Submitted,Submitted,Submitted,1,78,BSc CS,C Block,Paid
S00390,Christina,Steele,2001-11-03,turnermonica@hotmail.com,874-126-9826x883,"44550 Patricia Port Apt. 888, North Jillianview, NH 99289",CSE,2015,2.24,59,59,76,79,86,Submitted,Submitted,Late,Pending,Submitted,3,60,B.Tech,Admin Block,Paid
S00391,Julie,Torres,2003-04-30,qmoyer@yahoo.com,001-529-475-8104x26387,"204 Felicia Plaza Apt. 103, Hoside, NE 09510",ME,2019,3.71,63,71,72,72,66,Submitted,Submitted,Pending,Submitted,Pending,6,96,BSc CS,Admin Block,Pending
S00392,Angela,Carr,1999-12-13,blam@gmail.com,5916044525,"538 Dakota Rapid Apt. 036, Torresville, WY 79851",ME,2021,3.72,81,57,57,79,69,Submitted,Pending,Submitted,Submitted,Late,7,63,B.Arch,B Block,Pending
S00393,James,Myers,1999-11-13,cevans@white.info,001-160-618-2134x57296,"4820 Andrew Glens Suite 198, Shanebury, DE 45652",CE,2023,3.48,75,69,43,86,62,Submitted,Late,Submitted,Submitted,Submitted,7,96,B.Tech,B Block,Pending
S00394,Rita,Lewis,1999-11-27,hickmandaniel@hotmail.com,952-052-7730x3608,"321 Jackson Coves Suite 763, Port Alexandriabury, WY 29208",EEE,2023,2.06,60,93,53,59,75,Pending,Pending,Pending,Late,Submitted,2,70,BCA,D Block,Pending
S00395,Kelly,Johnson,1999-08-07,davisheather@ward.info,001-102-992-3670x44533,"8070 Dennis Mills Suite 523, Josephmouth, VT 62071",CE,2017,3.02,73,79,65,68,91,Pending,Late,Submitted,Pending,Submitted,1,64,BSc CS,A Block,Paid
S00396,Jeffrey,Willis,2006-10-03,smithjessica@lewis.com,(664)630-8382x154,"2120 Mason Hill, South Christopherbury, IA 51436",CE,2023,2.5,97,90,78,67,60,Pending,Submitted,Submitted,Submitted,Submitted,3,71,B.Arch,Admin Block,Paid
S00397,Carly,Torres,2000-07-20,michael64@hotmail.com,(778)083-3760x9506,"63853 Stanley Branch Suite 462, North Alicia, MN 29268",BBA,2019,2.62,98,83,51,57,41,Submitted,Submitted,Pending,Pending,Submitted,7,63,BCA,D Block,Paid
S00398,Courtney,Davis,2006-11-01,john23@fuller.info,+1-445-497-9539x44622,"662 Ashlee Groves Apt. 899, West Erin, WI 34413",Architecture,2018,3.53,88,68,65,86,97,Submitted,Submitted,Submitted,Submitted,Pending,2,68,B.Arch,B Block,Paid
S00399,Holly,Riley,2000-09-05,kyle98@yahoo.com,080.550.9192,"15553 Mathis Drives, South Hollyfort, KS 03478",CE,2022,3.22,40,81,51,70,58,Pending,Submitted,Submitted,Submitted,Pending,1,84,BBA,B Block,Paid
S00400,Christopher,Jackson,2005-05-18,pwalton@yahoo.com,+1-004-688-2313,"7926 Scott Ford Suite 193, East Brianton, OR 48824",Architecture,2019,3.72,87,57,46,60,89,Late,Submitted,Submitted,Late,Pending,8,89,BSc CS,C Block,Paid
S00401,Steven,Ray,2004-05-15,jerryarroyo@yang.org,673-324-7801,"Unit 8829 Box 8485, DPO AA 61179",EEE,2015,2.57,42,86,50,48,91,Submitted,Pending,Submitted,Submitted,Pending,1,95,BBA,Admin Block,Paid
S00402,Natalie,Lucas,1999-01-12,wendy66@armstrong.com,001-710-114-0792x320,"7021 Odom Burgs Suite 578, Lake Andrewfort, AL 94538",BBA,2022,2.09,91,62,50,46,97,Pending,Pending,Late,Submitted,Submitted,6,67,B.Tech,B Block,Paid
S00403,Rebecca,Calderon,2001-08-02,smithjanet@yahoo.com,8703517317,"300 Michele Summit Suite 868, Justinfurt, WI 66125",BBA,2021,4.0,98,75,93,90,78,Submitted,Pending,Pending,Pending,Submitted,8,69,BCA,D Block,Pending
S00404,Jeffrey,Duncan,2002-12-21,timothy83@hotmail.com,001-232-882-2138x336,"21070 Blair Via Suite 070, Quinnview, NH 02733",CE,2018,2.96,45,64,61,42,44,Submitted,Late,Submitted,Submitted,Submitted,5,67,BCA,C Block,Pending
S00405,Steven,Jones,2006-08-19,michael29@pierce.com,(222)180-7440x38397,"84424 Cannon Estates, Michelleview, PA 82749",BBA,2022,3.54,49,96,41,97,91,Submitted,Submitted,Submitted,Submitted,Late,7,85,B.Arch,D Block,Paid
S00406,Michael,Wall,2006-04-13,derek35@gmail.com,(222)178-6290x7717,"0742 Tiffany Ports Suite 726, Ronaldberg, IN 24811",EEE,2019,2.43,69,72,56,51,86,Submitted,Pending,Submitted,Pending,Late,4,97,B.Arch,D Block,Paid
S00407,Tracey,Davis,2001-12-18,amyperry@kelly.com,+1-187-801-9735,"Unit 4489 Box 0692, DPO AP 20350",CSE,2020,3.95,82,82,47,59,46,Submitted,Submitted,Submitted,Submitted,Submitted,5,70,BBA,B Block,Paid
S00408,Sonya,Smith,2000-07-23,moorekathryn@gmail.com,9280856577,"0882 Griffith Station, South Angelica, ND 89579",Architecture,2020,3.76,70,92,72,82,87,Pending,Pending,Submitted,Submitted,Pending,7,84,BSc CS,D Block,Pending
S00409,Bradley,Silva,2006-02-08,brockchad@sanders.biz,289.548.2060,"USCGC Nguyen, FPO AE 39269",Architecture,2020,3.93,68,46,88,83,91,Submitted,Submitted,Submitted,Submitted,Pending,4,92,BSc CS,D Block,Paid
S00410,Jennifer,Johnson,2005-10-09,macdonaldkristen@yahoo.com,+1-887-787-0543,"7290 Mcbride Cliff Suite 985, Davisstad, UT 04725",Architecture,2015,3.33,72,97,51,82,71,Submitted,Submitted,Submitted,Pending,Submitted,4,96,BSc CS,A Block,Paid
S00411,Alexandria,Patterson,2002-01-25,kellykhan@yahoo.com,067.785.4529,"246 Samantha Fords Suite 289, New Kelsey, NM 51403",ME,2015,2.86,80,48,48,79,79,Submitted,Pending,Submitted,Submitted,Submitted,5,91,B.Arch,B Block,Pending
S00412,Denise,Bryan,1999-07-08,sanchezstephanie@orr-smith.org,778-644-8386x52899,"42160 Young Parks Apt. 637, Brittanyburgh, OK 12848",EEE,2021,2.92,96,93,56,47,85,Submitted,Submitted,Submitted,Pending,Submitted,5,80,BBA,C Block,Paid
S00413,Ariel,Santana,2002-06-22,panderson@jackson.net,001-664-053-2295x351,"616 Sergio Estates Suite 840, Anthonyview, NV 50186",EEE,2022,2.2,67,40,77,41,61,Late,Late,Submitted,Submitted,Submitted,5,71,B.Tech,B Block,Partial
S00414,Austin,Cruz,2006-06-22,mackkatherine@gmail.com,740-482-2043x098,"96386 Boyd Ports Apt. 974, South Jameshaven, WY 01334",EEE,2023,2.6,92,61,96,80,56,Submitted,Pending,Submitted,Pending,Submitted,6,80,B.Arch,A Block,Partial
S00415,Joseph,Herring,2005-02-09,caguilar@shepherd.com,(170)770-1634x0403,"16115 Larson Overpass, East Tyler, ND 10776",CSE,2022,2.1,48,86,87,54,90,Submitted,Submitted,Submitted,Pending,Submitted,5,98,BBA,A Block,Paid
S00416,Lauren,Fowler,2005-01-05,bairdrobert@king.com,(406)283-5688x497,"38844 Browning Trace Apt. 560, Michellemouth, AL 81619",Architecture,2018,2.6,43,44,77,80,60,Pending,Submitted,Submitted,Submitted,Pending,7,68,BSc CS,A Block,Pending
S00417,Jason,Wong,2003-10-01,littlekaren@yahoo.com,+1-335-129-3788x8980,"8269 Harmon Unions Apt. 934, Dunlapstad, RI 87344",CE,2016,3.43,64,70,54,67,94,Submitted,Submitted,Pending,Submitted,Submitted,2,67,BCA,C Block,Partial
S00418,Jacob,Anderson,2005-10-20,alexanderashley@phillips.com,789.097.9885,"729 Tricia Lakes Apt. 468, Rodriguezbury, OR 66316",CE,2018,3.76,82,64,81,95,46,Submitted,Pending,Pending,Submitted,Pending,8,80,BBA,A Block,Paid
S00419,Christopher,Henderson,2006-10-15,ryanmaldonado@powell.com,+1-514-765-9673,"27018 Edward Brooks Suite 380, Mullinsmouth, CA 02672",Architecture,2023,2.74,40,82,58,48,77,Submitted,Submitted,Submitted,Late,Submitted,8,81,BSc CS,B Block,Paid
S00420,Erica,Bryant,2004-11-27,davismelissa@hotmail.com,(298)451-9277,"Unit 6030 Box 7115, DPO AP 83010",Architecture,2015,3.67,79,46,92,83,85,Submitted,Submitted,Submitted,Late,Pending,8,60,BCA,Admin Block,Paid
S00421,Donna,Wood,2001-04-11,scotthenderson@gomez-henry.biz,+1-045-101-4880x8927,"95218 Oconnell Route Suite 798, East Antonio, TX 56377",CSE,2017,2.25,87,87,90,62,92,Submitted,Pending,Submitted,Submitted,Pending,3,94,B.Tech,B Block,Partial
S00422,Nicole,Moran,2000-03-27,steven64@gmail.com,+1-071-161-3803,"229 Christy Crescent Apt. 227, Port Angela, MI 86616",BBA,2023,2.61,73,54,52,74,41,Submitted,Pending,Submitted,Submitted,Submitted,3,83,BBA,Admin Block,Paid
S00423,Ashley,Summers,2000-08-02,xburns@calderon-collins.com,001-499-287-4216x835,"6653 John Haven, Weaverville, TX 53532",EEE,2019,2.18,90,45,88,49,85,Submitted,Submitted,Pending,Late,Submitted,2,60,BSc CS,Admin Block,Paid
S00424,Guy,Paul,2000-12-01,rsnow@gmail.com,395.558.9103,"81757 Edwards Ways, East Alex, MT 70045",ME,2017,3.35,74,69,84,84,57,Pending,Submitted,Submitted,Submitted,Submitted,7,75,BCA,D Block,Pending
S00425,Shane,Middleton,2003-06-29,katherine86@smith.com,5750491000,"6579 Mckenzie Turnpike Apt. 236, Morganberg, NC 30588",CE,2016,3.2,82,85,64,54,84,Submitted,Submitted,Late,Submitted,Late,1,85,BBA,D Block,Partial
S00426,Angela,Johnson,2003-03-23,rgarcia@hotmail.com,713.250.8493x985,"0228 Patterson Union Apt. 890, Scottstad, VT 55161",CE,2017,2.17,45,62,48,55,42,Pending,Pending,Submitted,Submitted,Submitted,8,76,B.Arch,Admin Block,Paid
S00427,Zachary,Sutton,2000-01-21,mhernandez@gmail.com,245.652.8769,"849 Rachel Circles Apt. 238, Annetown, ND 37666",BBA,2019,2.25,40,82,43,58,48,Submitted,Submitted,Submitted,Pending,Submitted,2,74,BBA,D Block,Paid
S00428,James,Williams,2003-09-13,iandersen@garcia.com,+1-090-190-9680,"763 Ellen Extension, North Grantchester, NH 83378",ME,2018,2.22,50,85,46,80,71,Submitted,Submitted,Submitted,Submitted,Pending,3,83,BBA,D Block,Paid
S00429,John,Bond,2006-10-21,vargaswilliam@yahoo.com,429-106-0531x02497,"307 Tucker Springs, West Williechester, AZ 90701",EEE,2018,3.11,79,93,43,72,78,Submitted,Submitted,Submitted,Late,Submitted,2,69,B.Arch,B Block,Pending
S00430,Larry,Flores,2002-05-30,markdaniel@johnson-sanchez.biz,473-314-9442x674,"665 Farrell Trace, Gatesshire, WV 55534",CSE,2018,3.55,75,50,45,77,68,Submitted,Submitted,Submitted,Submitted,Submitted,4,69,BBA,D Block,Paid
S00431,Craig,Mitchell,2005-06-29,erikawashington@yahoo.com,001-829-786-9559x60978,"430 Wilson Springs, Webertown, MT 73774",CE,2022,2.38,84,56,87,81,83,Submitted,Submitted,Pending,Submitted,Submitted,2,97,B.Arch,C Block,Paid
S00432,Keith,Rios,2003-01-24,cgallagher@hotmail.com,(564)628-3658,"PSC 7129, Box 0269, APO AA 03712",CE,2016,3.08,56,86,63,96,97,Submitted,Pending,Late,Submitted,Submitted,5,66,BCA,B Block,Paid
S00433,Steven,Hall,2004-11-02,alecsmith@ramos.info,0861601812,"188 Rhonda Path Suite 586, South Alexandertown, AR 80991",BBA,2017,2.91,99,82,63,58,65,Pending,Pending,Submitted,Pending,Pending,3,86,BCA,A Block,Partial
S00434,Michael,Guzman,1999-09-26,wolfrobert@yahoo.com,7147750244,"256 Alan Lodge Apt. 994, Gregoryport, NH 74437",BBA,2017,2.59,90,44,90,63,86,Pending,Submitted,Submitted,Submitted,Pending,4,68,B.Arch,A Block,Partial
S00435,John,Allen,2005-11-21,vsims@hotmail.com,+1-953-959-7801x31846,"7068 Taylor Junctions Suite 336, Jenniferside, OR 73456",Architecture,2022,2.57,56,73,66,85,62,Submitted,Submitted,Submitted,Submitted,Submitted,5,66,B.Tech,Admin Block,Paid
S00436,Austin,Henderson,2003-07-11,bryancampos@robinson.com,001-627-777-4005x906,"86348 Powell Glens, East Kendra, AL 05573",CE,2017,3.16,52,62,56,99,63,Submitted,Pending,Submitted,Pending,Submitted,6,99,B.Tech,A Block,Paid
S00437,Kiara,West,2005-12-29,hcasey@gmail.com,(439)373-8710x03353,"PSC 5205, Box 4491, APO AA 75784",BBA,2016,2.38,88,54,48,54,81,Submitted,Pending,Pending,Submitted,Pending,3,85,BSc CS,D Block,Paid
S00438,James,Thompson,2002-03-31,ismith@stevens.com,179-780-0680,"16276 Benton Canyon Apt. 547, Hesterborough, MI 11692",EEE,2023,2.4,93,51,77,88,71,Submitted,Late,Submitted,Submitted,Submitted,2,98,BSc CS,A Block,Partial
S00439,Darlene,Schultz,2006-07-17,kristen75@yahoo.com,188.188.6443x73728,"Unit 2278 Box 0897, DPO AP 52356",CSE,2016,3.58,62,46,44,53,70,Submitted,Submitted,Pending,Late,Submitted,3,63,BCA,Admin Block,Paid
S00440,Angela,Duncan,2000-07-05,rodriguezdonald@morrison-thomas.biz,001-822-908-5396,"16703 Rachel Trail Suite 795, New Donna, MT 25014",BBA,2022,2.24,74,78,76,72,60,Pending,Submitted,Submitted,Submitted,Submitted,5,84,BBA,Admin Block,Partial
S00441,Craig,Munoz,2002-08-12,bradyjason@hotmail.com,001-637-579-5728x7607,"9147 Glenn Shoals Suite 089, Wardfort, MA 46763",EEE,2022,3.59,77,82,49,47,59,Late,Submitted,Pending,Submitted,Pending,2,61,B.Tech,Admin Block,Pending
S00442,Michele,Padilla,2001-10-28,xavierblack@morales.biz,(738)373-2477,"8700 Douglas Ports Apt. 470, Newtonberg, TX 83987",CE,2017,3.45,97,63,43,46,54,Submitted,Pending,Pending,Submitted,Late,1,98,BSc CS,D Block,Paid
S00443,William,Gray,2003-05-26,scottthompson@warren.com,864-338-6602,"780 Burch Mountain, North Alexis, RI 41304",CSE,2019,3.66,75,98,77,84,74,Pending,Submitted,Submitted,Submitted,Pending,3,61,B.Tech,A Block,Pending
S00444,Cathy,Lara,2006-06-29,tina06@torres.com,001-715-562-1106,"6804 David Port Suite 500, North Alexanderberg, ME 18801",Architecture,2020,2.34,90,97,43,55,82,Submitted,Submitted,Late,Submitted,Submitted,3,84,B.Tech,Admin Block,Paid
S00445,Olivia,Brady,2001-03-05,ysmith@hotmail.com,+1-809-148-0983x90522,"621 Frank Spur Suite 597, Lake Omarburgh, MO 24810",CSE,2016,2.39,64,87,84,53,93,Submitted,Submitted,Pending,Submitted,Submitted,1,90,BSc CS,A Block,Partial
